공원명,도로명주소,주소,면적,제공기관명
백두령,,경기도 안산시 상록구 본오동 846-4,1568.8,경기도 안산시
새말,,경기도 안산시 상록구 부곡동 639-7,1563.7,경기도 안산시
점성,,경기도 안산시 상록구 부곡동 703,1497.9,경기도 안산시
용신,경기도 안산시 상록구 이화3길 26,경기도 안산시 상록구 사동 1242,1585.1,경기도 안산시
상수리,,경기도 안산시 상록구 사동 1266-7,1493.1,경기도 안산시
문학,,경기도 안산시 상록구 사동 1316,1716.0,경기도 안산시
부루지,경기도 안산시 상록구 부루지2길 21,경기도 안산시 상록구 월피동 441,1596.8,경기도 안산시
화목,,경기도 안산시 상록구 월피동 491,1721.9,경기도 안산시
한빛,,경기도 안산시 상록구 월피동 510,1513.5,경기도 안산시
성태산,,경기도 안산시 상록구 일동 102-5,630.5,경기도 안산시
약수,경기도 안산시 상록구 각골로2안길 18,경기도 안산시 상록구 본오동 764,1585.4,경기도 안산시
패랭이,,경기도 안산시 상록구 본오동 775,1575.8,경기도 안산시
산정,경기도 안산시 상록구 충장로3길 22,경기도 안산시 상록구 본오동 887-6,1525.7,경기도 안산시
분오,,경기도 안산시 상록구 본오동 908,1519.7,경기도 안산시
샘골,,경기도 안산시 상록구 본오동 950,1463.3,경기도 안산시
점섬공원,,경기도 안산시 상록구 일동 산 136,204522.0,경기도 안산시
구룡공원,,경기도 안산시 상록구 일동 산70-1,120455.0,경기도 안산시
소반월,,경기도 안산시 상록구 본오동 669,899.6,경기도 안산시
해란,,경기도 안산시 상록구 본오동 676,918.2,경기도 안산시
기양죽,,경기도 안산시 상록구 본오동 685,997.6,경기도 안산시
시랑,경기도 안산시 상록구 정재로 28,경기도 안산시 상록구 부곡동 540,2347.0,경기도 안산시
학사,,경기도 안산시 상록구 사동 1150,880.4,경기도 안산시
한양나래,,경기도 안산시 상록구 사동 1165-6,1021.5,경기도 안산시
매화,경기도 안산시 상록구 매화로1길 12-3,경기도 안산시 상록구 이동 582-2,2236.0,경기도 안산시
성호,,경기도 안산시 상록구 일동 560,1065.2,경기도 안산시
석삼말,,경기도 안산시 상록구 이동 544-2,2633.6,경기도 안산시
상록수,경기도 안산시 상록구 실록1길 5,경기도 안산시 상록구 일동 658,1663.2,경기도 안산시
정재2,경기도 안산시 상록구 성호로22길 44,경기도 안산시 상록구 부곡동 659-7,1491.5,경기도 안산시
월광,경기도 안산시 상록구 광덕산1로 9-13,경기도 안산시 상록구 월피동 507,1631.6,경기도 안산시
이동,경기도 안산시 상록구 도매시장로1길 31,경기도 안산시 상록구 이동 531,1708.4,경기도 안산시
장수,경기도 안산시 상록구 각골로7길 9,경기도 안산시 상록구 본오동 1130,2653.1,경기도 안산시
각골,경기도 안산시 상록구 각골서로3길 12,경기도 안산시 상록구 본오동 793-3,1753.0,경기도 안산시
양지,경기도 안산시 상록구 반석로2길 12,경기도 안산시 상록구 본오동 802-4,1646.7,경기도 안산시
배기,,경기도 안산시 상록구 본오동 836,1499.4,경기도 안산시
부남,경기도 안산시 상록구 부곡로3길 6,경기도 안산시 상록구 부곡동 615,1970.1,경기도 안산시
아람,,경기도 안산시 상록구 부곡동 690,1626.4,경기도 안산시
감골,,경기도 안산시 상록구 사동 1406-9,1737.9,경기도 안산시
장화,경기도 안산시 상록구 장화1길 17,경기도 안산시 상록구 사동 1413,2341.2,경기도 안산시
웃말,,경기도 안산시 상록구 일동 619-7,1571.7,경기도 안산시
호수공원,,경기도 안산시 상록구 사동 1513,647766.0,경기도 안산시
놀애별,,경기도 안산시 상록구 본오동 818-6,1529.6,경기도 안산시
각골공원,,경기도 안산시 상록구 본오동 45-6,49303.0,경기도 안산시
반월공원,경기도 안산시 상록구 오목로 104,경기도 안산시 상록구 본오동 723,44732.4,경기도 안산시
상록수공원,경기도 안산시 상록구 샘골서길 64,경기도 안산시 상록구 본오동 879-4,12325.8,경기도 안산시
본오공원,,경기도 안산시 상록구 본오동 산39,123747.0,경기도 안산시
오목골공원,,경기도 안산시 상록구 본오동 산80-1,47210.0,경기도 안산시
성호공원,경기도 안산시 상록구 성호로 285,경기도 안산시 상록구 부곡동 709,497649.0,경기도 안산시
시낭공원,,경기도 안산시 상록구 부곡동 719,21994.3,경기도 안산시
부곡공원,,경기도 안산시 상록구 부곡동 산50,34576.0,경기도 안산시
은하수공원,,경기도 안산시 상록구 사동 1253-6,13004.4,경기도 안산시
마로니에공원,,경기도 안산시 상록구 사동 1554,13340.1,경기도 안산시
석호공원,경기도 안산시 상록구 석호공원로 1,경기도 안산시 상록구 사동 1583,37239.0,경기도 안산시
감골공원,,경기도 안산시 상록구 사동 산83-8,86800.0,경기도 안산시
성포공원,경기도 안산시 상록구 성포로 6,경기도 안산시 상록구 성포동 582,19416.2,경기도 안산시
성어공원,경기도 안산시 상록구 고잔로 162,경기도 안산시 상록구 성포동 589,26250.3,경기도 안산시
노적봉공원,,경기도 안산시 상록구 성포동 산39-1,623428.0,경기도 안산시
광덕공원,,경기도 안산시 상록구 월피동 산 45,79487.0,경기도 안산시
용하공원,,경기도 안산시 상록구 사동 1535-1,18262.5,경기도 안산시
이동공원,,경기도 안산시 상록구 이동 711,26442.9,경기도 안산시
구문천 근린공원,,경기도 화성시 향남읍 구문천리 929-18,27943.0,경기도 화성시
향남1지구 1호근린(용현공원),,경기도 화성시 향남읍 행정리 460,18155.0,경기도 화성시
향남1지구 2호근린(평원공원),,경기도 화성시 향남읍 행정리 444,17954.0,경기도 화성시
향남1지구 3호근린(살구꽃공원),,경기도 화성시 향남읍 행정리 490,46749.0,경기도 화성시
배틀 어린이공원,,경기도 화성시 향남읍 발안리 263,2483.0,경기도 화성시
무궁화 어린이공원,,경기도 화성시 향남읍 발안리 296,4050.0,경기도 화성시
도와지뜰 어린이공원,,경기도 화성시 향남읍 발안리 307,2850.0,경기도 화성시
미소 어린이공원,,경기도 화성시 향남읍 장짐리 235,1585.0,경기도 화성시
장짐 어린이공원,,경기도 화성시 향남읍 장짐리 200-6,6212.0,경기도 화성시
벌말 어린이공원(1호),,경기도 화성시 향남읍 행정리 423,6543.0,경기도 화성시
송곡 어린이공원(2호),,경기도 화성시 향남읍 행정리 454,4290.0,경기도 화성시
작은배틀 어린이공원(3호),,경기도 화성시 향남읍 행정리 464,3346.0,경기도 화성시
댓골 어린이공원(4호),,경기도 화성시 향남읍 행정리 475-1,3894.0,경기도 화성시
행정 어린이공원(5호),,경기도 화성시 향남읍 행정리 495-14,1789.0,경기도 화성시
도이 어린이공원(6호),,경기도 화성시 향남읍 행정리 483,2398.0,경기도 화성시
돌내 어린이공원(7호),,경기도 화성시 향남읍 행정리 517,1671.0,경기도 화성시
교통 어린이공원(8호),,경기도 화성시 향남읍 행정리 466,8826.0,경기도 화성시
도원체육공원,,경기도 화성시 향남읍 행정리 478,70439.0,경기도 화성시
완두콩 소공원,,경기도 화성시 향남읍 장짐리 213-26,273.0,경기도 화성시
발안유적공원,,경기도 화성시 향남읍 발안리 306,1579.0,경기도 화성시
제암리 쌈지공원,,경기도 화성시 향남읍 제암리 478-1,2353.0,경기도 화성시
판교제18호(빛나래)공원,,경기도 성남시 분당구 삼평동 614,6465.5,경기도 성남시
판교제19호(우주)공원,,경기도 성남시 분당구 삼평동 620,4739.8,경기도 성남시
판교제20호(달팽이)공원,,경기도 성남시 분당구 삼평동 699,4164.0,경기도 성남시
판교제21호(물방울)공원,,경기도 성남시 분당구 삼평동 677,8323.9,경기도 성남시
판교제23호(운중)공원,,경기도 성남시 분당구 운중동 307-3,1492.0,경기도 성남시
판교제1호체육공원,,경기도 성남시 분당구 운중동 956-1,12002.5,경기도 성남시
판교제2호체육공원,,경기도 성남시 분당구 운중동 954,10909.3,경기도 성남시
판교제3호체육공원,,경기도 성남시 분당구 운중동 921-3,11651.6,경기도 성남시
남서울묘지공원,,경기도 성남시 분당구 야탑동 산 82,634921.0,경기도 성남시
판교역사공원,경기도 성남시 분당구 판교로 191,경기도 성남시 분당구 판교동 499,4892.0,경기도 성남시
이매공원,,경기도 성남시 분당구 이매동 52-15,31021.4,경기도 성남시
백현공원,경기도 성남시 분당구 판교백현로 32,경기도 성남시 분당구 백현동 516-21,29859.0,경기도 성남시
은계어린이공원,,경기도 오산시 은계동 39-6,1534.0,경기도 오산시
가수어린이공원,,경기도 오산시 가수동 113-2,1500.0,경기도 오산시
누읍어린이공원,,경기도 오산시 누읍동 623,3851.0,경기도 오산시
수청어린이공원,,경기도 오산시 수청동 15-3,1537.0,경기도 오산시
궐동어린이1공원,,경기도 오산시 수청동 522,2433.0,경기도 오산시
궐동어린이2공원,,경기도 오산시 궐동 585-1,1505.0,경기도 오산시
원동어린이1공원,,경기도 오산시 원동 806-1,1500.0,경기도 오산시
원동어린이2공원,,경기도 오산시 원동 807-3,3542.0,경기도 오산시
운암제1근린공원,,경기도 오산시 오산동 920-1,10021.0,경기도 오산시
운암제2근린공원,,경기도 오산시 원동 814-1,11007.0,경기도 오산시
운암제1어린이 공원,,경기도 오산시 오산동 914,2067.0,경기도 오산시
운암제2어린이 공원,,경기도 오산시 부산동 778-3,4390.0,경기도 오산시
운암제3어린이 공원,,경기도 오산시 부산동 779-2,5200.0,경기도 오산시
운암제4어린이 공원,,경기도 오산시 오산동 922-3,3000.0,경기도 오산시
운암제5어린이 공원,,경기도 오산시 오산동 923-3,2170.0,경기도 오산시
운암제6어린이 공원,,경기도 오산시 원동 815-3,3920.0,경기도 오산시
갈곶근린공원,,경기도 오산시 갈곶동 290-6,21876.0,경기도 오산시
궐동제7어린이공원,,경기도 오산시 궐동 706,3584.0,경기도 오산시
수청제2어린이공원,,경기도 오산시 내삼미동 851,2162.0,경기도 오산시
수청제3어린이공원,,경기도 오산시 내삼미동 862,1965.0,경기도 오산시
수청제4어린이공원,,경기도 오산시 수청동 565,1836.0,경기도 오산시
궐동제3어린이공원,,경기도 오산시 궐동 624,3956.0,경기도 오산시
궐동제4어린이공원,,경기도 오산시 궐동 660,2859.0,경기도 오산시
궐동제5어린이공원,,경기도 오산시 궐동 656,4606.0,경기도 오산시
동현공원,,경기도 파주시 금촌동 794-1,1500.0,경기도 파주시
명동공원,,경기도 파주시 금촌동 764-6,1503.0,경기도 파주시
금정공원,,경기도 파주시 금촌동 775-1,1503.0,경기도 파주시
금화공원,,경기도 파주시 금촌동 789-1,1504.0,경기도 파주시
신화공원,,경기도 파주시 금촌동 935-1,1504.0,경기도 파주시
새꽃공원,,경기도 파주시 금촌동 941-16,1500.0,경기도 파주시
한마음공원,,경기도 파주시 금촌동 957-1,1500.0,경기도 파주시
새말어린이공원,,경기도 파주시 금촌동 424-33,1500.0,경기도 파주시
통일동산(1) 근린공원,,경기도 파주시 탄현면 법흥리 1701 번지 일원,42598.0,경기도 파주시
하늘소공원,,경기도 파주시 탄현면 법흥리 1701,1626.0,경기도 파주시
풍뎅이공원-1,,경기도 파주시 탄현면 법흥리 1734,793.0,경기도 파주시
풍뎅이공원-2,,경기도 파주시 탄현면 법흥리 1733-3,794.0,경기도 파주시
통일동산(락가든),,경기도 파주시 탄현면 성동리 681 번지,12987.0,경기도 파주시
통일동산(고산원),,경기도 파주시 탄현면 성동리 680번지,10594.0,경기도 파주시
통일동산(계절화원),,경기도 파주시 탄현면 성동리 669-3번지,7274.0,경기도 파주시
통일동산(중앙공원),,경기도 파주시 탄현면 법흥리 688-1번지(일원),522540.0,경기도 파주시
약산공원,,경기도 파주시 탄현면 법흥리 1571번지,1720.0,경기도 파주시
여치공원,,경기도 파주시 탄현면 법흥리 1578번지,1825.0,경기도 파주시
소금쟁이공원,,경기도 파주시 탄현면 법흥리 1596번지,2560.0,경기도 파주시
통일동산(3) 달맞이동산,,경기도 파주시 탄현면 법흥리 1652-141,10121.0,경기도 파주시
통일동산(2) 노을동산,,경기도 파주시 탄현면 법흥리 1652-585,56189.0,경기도 파주시
통일동산(4) 갈대광장,경기도 파주시 탄현면 헤이리마을길 70-21,경기도 파주시 탄현면 법흥리 1652-239,9526.0,경기도 파주시
밤일제7소공원,경기도 광명시 밤일안로 19,경기도 광명시 하안동 883-3,625.0,경기도 광명시
기찻길소공원,,경기도 광명시 소하동 1373-5,1150.0,경기도 광명시
소하제1소공원,,경기도 광명시 소하동 1315-4,695.0,경기도 광명시
소하제2소공원,,경기도 광명시 소하동 1317-2,609.0,경기도 광명시
